Date,PM10 AQI Value,Main Pollutant,Site Name,Site ID,Source
7/10/2005,17,,Lancaster-Division Street,06-037-9033,AQS
7/11/2005,28,,Lancaster-Division Street,06-037-9033,AQS
7/12/2005,33,,Lancaster-Division Street,06-037-9033,AQS
7/13/2005,33,,Lancaster-Division Street,06-037-9033,AQS
7/14/2005,36,,Lancaster-Division Street,06-037-9033,AQS
7/15/2005,51,,Santa Clarita,06-037-6012,AQS
7/16/2005,36,,Lancaster-Division Street,06-037-9033,AQS
7/17/2005,27,,Lancaster-Division Street,06-037-9033,AQS
7/18/2005,29,,Lancaster-Division Street,06-037-9033,AQS
7/19/2005,42,,Lancaster-Division Street,06-037-9033,AQS
7/20/2005,31,,Lancaster-Division Street,06-037-9033,AQS
7/21/2005,53,,Azusa,06-037-0002,AQS
7/22/2005,33,,Lancaster-Division Street,06-037-9033,AQS
7/23/2005,34,,Lancaster-Division Street,06-037-9033,AQS
7/24/2005,24,,Lancaster-Division Street,06-037-9033,AQS
7/25/2005,25,,Lancaster-Division Street,06-037-9033,AQS
7/26/2005,27,,Lancaster-Division Street,06-037-9033,AQS
7/27/2005,42,,Long Beach (South),06-037-4004,AQS
7/28/2005,24,,Lancaster-Division Street,06-037-9033,AQS
7/29/2005,20,,Lancaster-Division Street,06-037-9033,AQS
7/30/2005,22,,Lancaster-Division Street,06-037-9033,AQS
7/31/2005,16,,Lancaster-Division Street,06-037-9033,AQS
8/1/2005,20,,Lancaster-Division Street,06-037-9033,AQS
8/2/2005,50,,Azusa,06-037-0002,AQS
8/3/2005,32,,Lancaster-Division Street,06-037-9033,AQS
8/4/2005,33,,Lancaster-Division Street,06-037-9033,AQS
8/5/2005,38,,Lancaster-Division Street,06-037-9033,AQS
8/6/2005,30,,Lancaster-Division Street,06-037-9033,AQS
8/7/2005,23,,Lancaster-Division Street,06-037-9033,AQS
8/8/2005,53,,Azusa,06-037-0002,AQS
8/9/2005,27,,Lancaster-Division Street,06-037-9033,AQS
8/10/2005,26,,Lancaster-Division Street,06-037-9033,AQS
8/11/2005,26,,Lancaster-Division Street,06-037-9033,AQS
8/12/2005,32,,Lancaster-Division Street,06-037-9033,AQS
8/13/2005,24,,Lancaster-Division Street,06-037-9033,AQS
8/14/2005,30,,Santa Clarita,06-037-6012,AQS
8/15/2005,16,,Lancaster-Division Street,06-037-9033,AQS
8/16/2005,25,,Lancaster-Division Street,06-037-9033,AQS
8/17/2005,30,,Lancaster-Division Street,06-037-9033,AQS
8/18/2005,27,,Lancaster-Division Street,06-037-9033,AQS
8/19/2005,26,,Lancaster-Division Street,06-037-9033,AQS
8/20/2005,40,,Azusa,06-037-0002,AQS
8/21/2005,17,,Lancaster-Division Street,06-037-9033,AQS
8/22/2005,27,,Lancaster-Division Street,06-037-9033,AQS
8/23/2005,24,,Lancaster-Division Street,06-037-9033,AQS
8/24/2005,24,,Lancaster-Division Street,06-037-9033,AQS
8/25/2005,25,,Lancaster-Division Street,06-037-9033,AQS
8/26/2005,57,,Long Beach (South),06-037-4004,AQS
8/27/2005,18,,Lancaster-Division Street,06-037-9033,AQS
8/28/2005,16,,Lancaster-Division Street,06-037-9033,AQS
8/29/2005,32,,Lancaster-Division Street,06-037-9033,AQS
8/30/2005,55,,Azusa,06-037-0002,AQS
8/31/2005,37,,Lancaster-Division Street,06-037-9033,AQS
9/1/2005,56,,Azusa,06-037-0002,AQS
9/2/2005,31,,Lancaster-Division Street,06-037-9033,AQS
9/3/2005,21,,Lancaster-Division Street,06-037-9033,AQS
9/4/2005,16,,Lancaster-Division Street,06-037-9033,AQS
9/5/2005,19,,Lancaster-Division Street,06-037-9033,AQS
9/6/2005,26,,Lancaster-Division Street,06-037-9033,AQS
9/7/2005,48,,Azusa,06-037-0002,AQS
9/8/2005,26,,Lancaster-Division Street,06-037-9033,AQS
9/9/2005,21,,Lancaster-Division Street,06-037-9033,AQS
9/10/2005,20,,Lancaster-Division Street,06-037-9033,AQS
9/11/2005,19,,Lancaster-Division Street,06-037-9033,AQS
9/12/2005,24,,Lancaster-Division Street,06-037-9033,AQS
9/13/2005,47,,Long Beach (South),06-037-4004,AQS
9/14/2005,28,,Lancaster-Division Street,06-037-9033,AQS
9/15/2005,36,,Lancaster-Division Street,06-037-9033,AQS
9/16/2005,24,,Lancaster-Division Street,06-037-9033,AQS
9/17/2005,22,,Lancaster-Division Street,06-037-9033,AQS
9/18/2005,20,,Lancaster-Division Street,06-037-9033,AQS
9/19/2005,51,,Burbank,06-037-1002,AQS
9/20/2005,7,,Lancaster-Division Street,06-037-9033,AQS
9/21/2005,12,,Lancaster-Division Street,06-037-9033,AQS
9/22/2005,22,,Lancaster-Division Street,06-037-9033,AQS
9/23/2005,23,,Lancaster-Division Street,06-037-9033,AQS
9/24/2005,19,,Lancaster-Division Street,06-037-9033,AQS
9/25/2005,44,,Long Beach (South),06-037-4004,AQS
9/26/2005,20,,Lancaster-Division Street,06-037-9033,AQS
9/27/2005,13,,Lancaster-Division Street,06-037-9033,AQS
9/28/2005,19,,Lancaster-Division Street,06-037-9033,AQS
9/29/2005,24,,Lancaster-Division Street,06-037-9033,AQS
9/30/2005,37,,Lancaster-Division Street,06-037-9033,AQS
10/1/2005,51,,Azusa,06-037-0002,AQS
10/2/2005,22,,Lancaster-Division Street,06-037-9033,AQS
10/3/2005,23,,Lancaster-Division Street,06-037-9033,AQS
10/4/2005,19,,Lancaster-Division Street,06-037-9033,AQS
10/5/2005,17,,Lancaster-Division Street,06-037-9033,AQS
10/6/2005,26,,Lancaster-Division Street,06-037-9033,AQS
10/7/2005,49,,Long Beach (South),06-037-4004,AQS
10/8/2005,44,,Lancaster-Division Street,06-037-9033,AQS
10/9/2005,21,,Lancaster-Division Street,06-037-9033,AQS
10/10/2005,21,,Lancaster-Division Street,06-037-9033,AQS
10/11/2005,30,,Lancaster-Division Street,06-037-9033,AQS
10/12/2005,33,,Lancaster-Division Street,06-037-9033,AQS
10/13/2005,54,,Long Beach (South),06-037-4004,AQS
10/14/2005,28,,Lancaster-Division Street,06-037-9033,AQS
10/15/2005,24,,Lancaster-Division Street,06-037-9033,AQS
10/16/2005,16,,Lancaster-Division Street,06-037-9033,AQS
10/17/2005,6,,Lancaster-Division Street,06-037-9033,AQS
10/18/2005,6,,Lancaster-Division Street,06-037-9033,AQS
10/19/2005,35,,Long Beach (South),06-037-4004,AQS
10/20/2005,24,,Lancaster-Division Street,06-037-9033,AQS
10/21/2005,30,,Lancaster-Division Street,06-037-9033,AQS
10/22/2005,53,,Burbank,06-037-1002,AQS
10/23/2005,16,,Lancaster-Division Street,06-037-9033,AQS
10/24/2005,22,,Lancaster-Division Street,06-037-9033,AQS
10/25/2005,32,,Long Beach (South),06-037-4004,AQS
10/26/2005,19,,Lancaster-Division Street,06-037-9033,AQS
10/27/2005,16,,Lancaster-Division Street,06-037-9033,AQS
10/28/2005,13,,Lancaster-Division Street,06-037-9033,AQS
10/29/2005,15,,Lancaster-Division Street,06-037-9033,AQS
10/30/2005,15,,Lancaster-Division Street,06-037-9033,AQS
10/31/2005,56,,Long Beach (South),06-037-4004,AQS
11/1/2005,36,,Lancaster-Division Street,06-037-9033,AQS
11/5/2005,15,,Lancaster-Division Street,06-037-9033,AQS
11/6/2005,62,,Burbank,06-037-1002,AQS
11/7/2005,25,,Lancaster-Division Street,06-037-9033,AQS
11/8/2005,36,,Lancaster-Division Street,06-037-9033,AQS
11/9/2005,18,,Lancaster-Division Street,06-037-9033,AQS
11/10/2005,11,,Lancaster-Division Street,06-037-9033,AQS
11/11/2005,11,,Lancaster-Division Street,06-037-9033,AQS
11/12/2005,36,,Burbank,06-037-1002,AQS
11/13/2005,14,,Lancaster-Division Street,06-037-9033,AQS
11/14/2005,23,,Lancaster-Division Street,06-037-9033,AQS
11/15/2005,25,,Lancaster-Division Street,06-037-9033,AQS
11/16/2005,31,,Lancaster-Division Street,06-037-9033,AQS
11/17/2005,28,,Lancaster-Division Street,06-037-9033,AQS
11/18/2005,59,,Long Beach (South),06-037-4004,AQS
11/19/2005,28,,Lancaster-Division Street,06-037-9033,AQS
11/20/2005,23,,Lancaster-Division Street,06-037-9033,AQS
11/21/2005,37,,Lancaster-Division Street,06-037-9033,AQS
11/22/2005,36,,Lancaster-Division Street,06-037-9033,AQS
11/23/2005,41,,Lancaster-Division Street,06-037-9033,AQS
11/24/2005,52,,Long Beach (North),06-037-4002,AQS
11/25/2005,28,,Lancaster-Division Street,06-037-9033,AQS
11/26/2005,42,,Lancaster-Division Street,06-037-9033,AQS
11/27/2005,21,,Lancaster-Division Street,06-037-9033,AQS
11/28/2005,19,,Lancaster-Division Street,06-037-9033,AQS
11/29/2005,17,,Lancaster-Division Street,06-037-9033,AQS
11/30/2005,49,,Burbank,06-037-1002,AQS
12/1/2005,19,,Lancaster-Division Street,06-037-9033,AQS
12/2/2005,6,,Lancaster-Division Street,06-037-9033,AQS
12/3/2005,6,,Lancaster-Division Street,06-037-9033,AQS
12/4/2005,10,,Lancaster-Division Street,06-037-9033,AQS
12/5/2005,18,,Lancaster-Division Street,06-037-9033,AQS
12/6/2005,49,,Long Beach (South),06-037-4004,AQS
12/7/2005,31,,Lancaster-Division Street,06-037-9033,AQS
12/8/2005,19,,Lancaster-Division Street,06-037-9033,AQS
12/9/2005,20,,Lancaster-Division Street,06-037-9033,AQS
12/10/2005,25,,Lancaster-Division Street,06-037-9033,AQS
12/11/2005,20,,Lancaster-Division Street,06-037-9033,AQS
12/12/2005,44,,Burbank,06-037-1002,AQS
12/13/2005,55,,Long Beach (South),06-037-4004,AQS
12/14/2005,28,,Lancaster-Division Street,06-037-9033,AQS
12/15/2005,37,,Los Angeles-North Main Street,06-037-1103,AQS
12/16/2005,28,,Lancaster-Division Street,06-037-9033,AQS
12/17/2005,21,,Lancaster-Division Street,06-037-9033,AQS
12/18/2005,40,,Lancaster-Division Street,06-037-9033,AQS
12/19/2005,28,,Lancaster-Division Street,06-037-9033,AQS
12/20/2005,35,,Lancaster-Division Street,06-037-9033,AQS
12/21/2005,50,,Long Beach (North),06-037-4002,AQS
12/22/2005,19,,Lancaster-Division Street,06-037-9033,AQS
12/23/2005,20,,Lancaster-Division Street,06-037-9033,AQS
12/24/2005,31,,Long Beach (North),06-037-4002,AQS
12/25/2005,17,,Lancaster-Division Street,06-037-9033,AQS
12/26/2005,10,,Lancaster-Division Street,06-037-9033,AQS
12/27/2005,27,,Lancaster-Division Street,06-037-9033,AQS
12/28/2005,23,,Lancaster-Division Street,06-037-9033,AQS
12/29/2005,6,,Lancaster-Division Street,06-037-9033,AQS
12/30/2005,47,,Long Beach (South),06-037-4004,AQS
12/31/2005,26,,LAX Hastings,06-037-5005,AQS
1/1/2006,6,,Lancaster-Division Street,06-037-9033,AQS
1/2/2006,3,,Lancaster-Division Street,06-037-9033,AQS
1/3/2006,10,,Lancaster-Division Street,06-037-9033,AQS
1/4/2006,12,,Lancaster-Division Street,06-037-9033,AQS
1/5/2006,42,,Long Beach (South),06-037-4004,AQS
1/6/2006,18,,Lancaster-Division Street,06-037-9033,AQS
1/7/2006,30,,LAX Hastings,06-037-5005,AQS
1/8/2006,9,,Lancaster-Division Street,06-037-9033,AQS
1/9/2006,15,,Lancaster-Division Street,06-037-9033,AQS
1/10/2006,17,,Lancaster-Division Street,06-037-9033,AQS
1/11/2006,53,,Long Beach (South),06-037-4004,AQS
1/12/2006,16,,Lancaster-Division Street,06-037-9033,AQS
1/13/2006,32,,Lancaster-Division Street,06-037-9033,AQS
1/14/2006,19,,Anaheim,06-059-0007,AQS
1/15/2006,7,,Lancaster-Division Street,06-037-9033,AQS
1/16/2006,14,,Lancaster-Division Street,06-037-9033,AQS
1/17/2006,68,,Long Beach (South),06-037-4004,AQS
1/18/2006,16,,Lancaster-Division Street,06-037-9033,AQS
1/19/2006,4,,Lancaster-Division Street,06-037-9033,AQS
1/20/2006,12,,Lancaster-Division Street,06-037-9033,AQS
1/21/2006,10,,Lancaster-Division Street,06-037-9033,AQS
1/22/2006,13,,Lancaster-Division Street,06-037-9033,AQS
1/23/2006,53,,Long Beach (South),06-037-4004,AQS
1/24/2006,17,,Lancaster-Division Street,06-037-9033,AQS
1/25/2006,27,,Lancaster-Division Street,06-037-9033,AQS
1/26/2006,23,,Los Angeles-North Main Street,06-037-1103,AQS
1/27/2006,12,,Lancaster-Division Street,06-037-9033,AQS
1/28/2006,10,,Lancaster-Division Street,06-037-9033,AQS
1/29/2006,50,,Burbank,06-037-1002,AQS
1/30/2006,19,,Lancaster-Division Street,06-037-9033,AQS
1/31/2006,15,,Lancaster-Division Street,06-037-9033,AQS
2/1/2006,21,,Lancaster-Division Street,06-037-9033,AQS
2/2/2006,8,,Lancaster-Division Street,06-037-9033,AQS
2/3/2006,18,,Lancaster-Division Street,06-037-9033,AQS
2/4/2006,55,,Azusa,06-037-0002,AQS
2/5/2006,12,,Lancaster-Division Street,06-037-9033,AQS
2/6/2006,23,,Lancaster-Division Street,06-037-9033,AQS
2/7/2006,27,,Lancaster-Division Street,06-037-9033,AQS
2/8/2006,31,,LAX Hastings,06-037-5005,AQS
2/9/2006,30,,Lancaster-Division Street,06-037-9033,AQS
2/10/2006,55,,Azusa,06-037-0002,AQS
2/11/2006,20,,Lancaster-Division Street,06-037-9033,AQS
2/12/2006,17,,Lancaster-Division Street,06-037-9033,AQS
2/13/2006,26,,Lancaster-Division Street,06-037-9033,AQS
2/14/2006,28,,Lancaster-Division Street,06-037-9033,AQS
2/15/2006,27,,Lancaster-Division Street,06-037-9033,AQS
2/16/2006,39,,Long Beach (South),06-037-4004,AQS
2/17/2006,19,,Lancaster-Division Street,06-037-9033,AQS
2/18/2006,4,,Lancaster-Division Street,06-037-9033,AQS
2/19/2006,4,,Lancaster-Division Street,06-037-9033,AQS
2/20/2006,7,,Lancaster-Division Street,06-037-9033,AQS
2/21/2006,9,,Lancaster-Division Street,06-037-9033,AQS
2/22/2006,82,,Long Beach (South),06-037-4004,AQS
2/23/2006,22,,LAX Hastings,06-037-5005,AQS
2/24/2006,22,,Lancaster-Division Street,06-037-9033,AQS
2/25/2006,20,,Lancaster-Division Street,06-037-9033,AQS
2/26/2006,17,,Lancaster-Division Street,06-037-9033,AQS
2/27/2006,10,,Lancaster-Division Street,06-037-9033,AQS
2/28/2006,19,,Long Beach (South),06-037-4004,AQS
3/1/2006,7,,Lancaster-Division Street,06-037-9033,AQS
3/2/2006,10,,Lancaster-Division Street,06-037-9033,AQS
3/3/2006,5,,Lancaster-Division Street,06-037-9033,AQS
3/4/2006,7,,Lancaster-Division Street,06-037-9033,AQS
3/5/2006,11,,Lancaster-Division Street,06-037-9033,AQS
3/6/2006,30,,Azusa,06-037-0002,AQS
3/7/2006,6,,Santa Clarita,06-037-6012,AQS
3/8/2006,6,,Lancaster-Division Street,06-037-9033,AQS
3/9/2006,16,,Lancaster-Division Street,06-037-9033,AQS
3/10/2006,6,,Lancaster-Division Street,06-037-9033,AQS
3/11/2006,4,,Lancaster-Division Street,06-037-9033,AQS
3/12/2006,13,,Burbank,06-037-1002,AQS
3/13/2006,7,,Lancaster-Division Street,06-037-9033,AQS
3/14/2006,14,,Lancaster-Division Street,06-037-9033,AQS
3/15/2006,11,,Lancaster-Division Street,06-037-9033,AQS
3/16/2006,16,,Lancaster-Division Street,06-037-9033,AQS
3/17/2006,9,,Lancaster-Division Street,06-037-9033,AQS
3/18/2006,21,,Long Beach (South),06-037-4004,AQS
3/19/2006,6,,Lancaster-Division Street,06-037-9033,AQS
3/20/2006,23,,Lancaster-Division Street,06-037-9033,AQS
3/21/2006,6,,Lancaster-Division Street,06-037-9033,AQS
3/22/2006,12,,Lancaster-Division Street,06-037-9033,AQS
3/23/2006,16,,Lancaster-Division Street,06-037-9033,AQS
3/24/2006,40,,Long Beach (South),06-037-4004,AQS
3/25/2006,14,,Lancaster-Division Street,06-037-9033,AQS
3/26/2006,11,,Lancaster-Division Street,06-037-9033,AQS
3/27/2006,19,,Lancaster-Division Street,06-037-9033,AQS
3/28/2006,5,,Lancaster-Division Street,06-037-9033,AQS
3/29/2006,6,,Lancaster-Division Street,06-037-9033,AQS
3/30/2006,23,,Long Beach (South),06-037-4004,AQS
3/31/2006,7,,Lancaster-Division Street,06-037-9033,AQS
4/1/2006,8,,Lancaster-Division Street,06-037-9033,AQS
4/2/2006,17,,Long Beach (North),06-037-4002,AQS
4/3/2006,9,,Lancaster-Division Street,06-037-9033,AQS
4/4/2006,5,,Lancaster-Division Street,06-037-9033,AQS
4/5/2006,24,,Long Beach (South),06-037-4004,AQS
4/6/2006,10,,Lancaster-Division Street,06-037-9033,AQS
4/7/2006,16,,Lancaster-Division Street,06-037-9033,AQS
4/8/2006,15,,Anaheim,06-059-0007,AQS
4/9/2006,15,,Lancaster-Division Street,06-037-9033,AQS
4/10/2006,7,,Lancaster-Division Street,06-037-9033,AQS
4/11/2006,17,,Long Beach (South),06-037-4004,AQS
4/12/2006,16,,Lancaster-Division Street,06-037-9033,AQS
4/13/2006,16,,Lancaster-Division Street,06-037-9033,AQS
4/14/2006,13,,Burbank,06-037-1002,AQS
4/15/2006,6,,Lancaster-Division Street,06-037-9033,AQS
4/16/2006,8,,Lancaster-Division Street,06-037-9033,AQS
4/17/2006,19,,LAX Hastings,06-037-5005,AQS
4/18/2006,15,,Lancaster-Division Street,06-037-9033,AQS
4/19/2006,17,,Lancaster-Division Street,06-037-9033,AQS
4/20/2006,25,,Lancaster-Division Street,06-037-9033,AQS
4/21/2006,32,,Lancaster-Division Street,06-037-9033,AQS
4/22/2006,18,,Lancaster-Division Street,06-037-9033,AQS
4/23/2006,13,,Anaheim,06-059-0007,AQS
4/24/2006,15,,Lancaster-Division Street,06-037-9033,AQS
4/25/2006,24,,Lancaster-Division Street,06-037-9033,AQS
4/26/2006,13,,Lancaster-Division Street,06-037-9033,AQS
4/27/2006,20,,Lancaster-Division Street,06-037-9033,AQS
4/28/2006,22,,Lancaster-Division Street,06-037-9033,AQS
4/29/2006,36,,Burbank,06-037-1002,AQS
4/30/2006,22,,Lancaster-Division Street,06-037-9033,AQS
5/1/2006,24,,Lancaster-Division Street,06-037-9033,AQS
5/2/2006,25,,Lancaster-Division Street,06-037-9033,AQS
5/3/2006,31,,Lancaster-Division Street,06-037-9033,AQS
5/4/2006,21,,Lancaster-Division Street,06-037-9033,AQS
5/5/2006,31,,Azusa,06-037-0002,AQS
5/6/2006,28,,Lancaster-Division Street,06-037-9033,AQS
5/7/2006,27,,Lancaster-Division Street,06-037-9033,AQS
5/8/2006,33,,Lancaster-Division Street,06-037-9033,AQS
5/9/2006,28,,Lancaster-Division Street,06-037-9033,AQS
5/10/2006,32,,Lancaster-Division Street,06-037-9033,AQS
5/11/2006,59,,Long Beach (South),06-037-4004,AQS
5/12/2006,39,,Lancaster-Division Street,06-037-9033,AQS
5/13/2006,34,,Lancaster-Division Street,06-037-9033,AQS
5/14/2006,26,,Lancaster-Division Street,06-037-9033,AQS
5/15/2006,35,,Lancaster-Division Street,06-037-9033,AQS
5/16/2006,42,,Lancaster-Division Street,06-037-9033,AQS
5/17/2006,57,,Burbank,06-037-1002,AQS
5/18/2006,32,,Lancaster-Division Street,06-037-9033,AQS
5/19/2006,34,,Lancaster-Division Street,06-037-9033,AQS
5/20/2006,19,,Lancaster-Division Street,06-037-9033,AQS
5/21/2006,11,,Lancaster-Division Street,06-037-9033,AQS
5/22/2006,6,,Lancaster-Division Street,06-037-9033,AQS
5/23/2006,23,,Long Beach (South),06-037-4004,AQS
5/24/2006,20,,Lancaster-Division Street,06-037-9033,AQS
5/25/2006,22,,Lancaster-Division Street,06-037-9033,AQS
5/26/2006,31,,Lancaster-Division Street,06-037-9033,AQS
5/27/2006,19,,Lancaster-Division Street,06-037-9033,AQS
5/28/2006,11,,Lancaster-Division Street,06-037-9033,AQS
5/29/2006,35,,Long Beach (South),06-037-4004,AQS
5/30/2006,31,,Lancaster-Division Street,06-037-9033,AQS
5/31/2006,32,,Lancaster-Division Street,06-037-9033,AQS
6/1/2006,35,,Lancaster-Division Street,06-037-9033,AQS
6/2/2006,28,,Lancaster-Division Street,06-037-9033,AQS
6/3/2006,17,,Lancaster-Division Street,06-037-9033,AQS
6/4/2006,40,,Long Beach (South),06-037-4004,AQS
6/5/2006,20,,Lancaster-Division Street,06-037-9033,AQS
6/6/2006,26,,Lancaster-Division Street,06-037-9033,AQS
6/7/2006,26,,Lancaster-Division Street,06-037-9033,AQS
6/8/2006,34,,Lancaster-Division Street,06-037-9033,AQS
6/9/2006,24,,Lancaster-Division Street,06-037-9033,AQS
6/10/2006,26,,Burbank,06-037-1002,AQS
6/11/2006,21,,Lancaster-Division Street,06-037-9033,AQS
6/12/2006,19,,Lancaster-Division Street,06-037-9033,AQS
6/13/2006,17,,Lancaster-Division Street,06-037-9033,AQS
6/14/2006,25,,Lancaster-Division Street,06-037-9033,AQS
6/15/2006,29,,Lancaster-Division Street,06-037-9033,AQS
6/16/2006,52,,Long Beach (South),06-037-4004,AQS
6/17/2006,25,,Lancaster-Division Street,06-037-9033,AQS
6/18/2006,22,,Lancaster-Division Street,06-037-9033,AQS
6/19/2006,28,,Lancaster-Division Street,06-037-9033,AQS
6/20/2006,32,,Lancaster-Division Street,06-037-9033,AQS
6/21/2006,33,,Lancaster-Division Street,06-037-9033,AQS
6/22/2006,49,,Burbank,06-037-1002,AQS
6/23/2006,35,,Lancaster-Division Street,06-037-9033,AQS
6/24/2006,31,,Lancaster-Division Street,06-037-9033,AQS
6/25/2006,31,,Lancaster-Division Street,06-037-9033,AQS
6/26/2006,42,,Lancaster-Division Street,06-037-9033,AQS
6/27/2006,37,,Lancaster-Division Street,06-037-9033,AQS
6/28/2006,47,,Long Beach (South),06-037-4004,AQS
6/29/2006,28,,Lancaster-Division Street,06-037-9033,AQS
6/30/2006,24,,Lancaster-Division Street,06-037-9033,AQS
7/1/2006,32,,Long Beach (North),06-037-4002,AQS
7/2/2006,24,,Lancaster-Division Street,06-037-9033,AQS
7/3/2006,26,,Lancaster-Division Street,06-037-9033,AQS
7/4/2006,64,,Azusa,06-037-0002,AQS
7/5/2006,29,,Lancaster-Division Street,06-037-9033,AQS
7/6/2006,29,,Lancaster-Division Street,06-037-9033,AQS
7/7/2006,31,,Lancaster-Division Street,06-037-9033,AQS
7/8/2006,29,,Lancaster-Division Street,06-037-9033,AQS
7/9/2006,19,,Lancaster-Division Street,06-037-9033,AQS
7/10/2006,38,,Burbank,06-037-1002,AQS
7/11/2006,21,,Lancaster-Division Street,06-037-9033,AQS
7/12/2006,22,,Lancaster-Division Street,06-037-9033,AQS
7/13/2006,34,,Los Angeles-North Main Street,06-037-1103,AQS
7/14/2006,22,,Lancaster-Division Street,06-037-9033,AQS
7/15/2006,26,,Lancaster-Division Street,06-037-9033,AQS
7/16/2006,35,,Lancaster-Division Street,06-037-9033,AQS
7/17/2006,38,,Lancaster-Division Street,06-037-9033,AQS
7/18/2006,31,,Lancaster-Division Street,06-037-9033,AQS
7/19/2006,35,,Lancaster-Division Street,06-037-9033,AQS
7/20/2006,31,,Lancaster-Division Street,06-037-9033,AQS
7/21/2006,32,,Lancaster-Division Street,06-037-9033,AQS
7/22/2006,54,,Long Beach (South),06-037-4004,AQS
7/23/2006,22,,Lancaster-Division Street,06-037-9033,AQS
7/24/2006,37,,Lancaster-Division Street,06-037-9033,AQS
7/25/2006,52,,Burbank,06-037-1002,AQS
7/26/2006,33,,Lancaster-Division Street,06-037-9033,AQS
7/27/2006,31,,Lancaster-Division Street,06-037-9033,AQS
7/28/2006,29,,Long Beach (South),06-037-4004,AQS
7/29/2006,15,,Lancaster-Division Street,06-037-9033,AQS
7/30/2006,17,,Lancaster-Division Street,06-037-9033,AQS
7/31/2006,16,,Lancaster-Division Street,06-037-9033,AQS
8/1/2006,19,,Lancaster-Division Street,06-037-9033,AQS
8/2/2006,24,,Lancaster-Division Street,06-037-9033,AQS
8/3/2006,30,,Burbank,06-037-1002,AQS
8/4/2006,23,,Lancaster-Division Street,06-037-9033,AQS
8/5/2006,19,,Lancaster-Division Street,06-037-9033,AQS
8/6/2006,16,,Lancaster-Division Street,06-037-9033,AQS
8/7/2006,19,,Lancaster-Division Street,06-037-9033,AQS
8/8/2006,32,,Lancaster-Division Street,06-037-9033,AQS
8/9/2006,46,,Long Beach (South),06-037-4004,AQS
8/10/2006,26,,Lancaster-Division Street,06-037-9033,AQS
8/11/2006,27,,Lancaster-Division Street,06-037-9033,AQS
8/12/2006,29,,Long Beach (North),06-037-4002,AQS
8/13/2006,16,,Lancaster-Division Street,06-037-9033,AQS
8/14/2006,30,,Lancaster-Division Street,06-037-9033,AQS
8/15/2006,53,,Lancaster-Division Street,06-037-9033,AQS
8/16/2006,23,,Lancaster-Division Street,06-037-9033,AQS
8/17/2006,24,,Lancaster-Division Street,06-037-9033,AQS
8/18/2006,28,,Lancaster-Division Street,06-037-9033,AQS
8/19/2006,19,,Lancaster-Division Street,06-037-9033,AQS
8/20/2006,14,,Lancaster-Division Street,06-037-9033,AQS
8/21/2006,50,,Azusa,06-037-0002,AQS
8/22/2006,27,,Lancaster-Division Street,06-037-9033,AQS
8/23/2006,25,,Lancaster-Division Street,06-037-9033,AQS
8/24/2006,25,,Lancaster-Division Street,06-037-9033,AQS
8/25/2006,22,,Lancaster-Division Street,06-037-9033,AQS
8/26/2006,19,,Lancaster-Division Street,06-037-9033,AQS
8/27/2006,37,,Long Beach (South),06-037-4004,AQS
8/28/2006,35,,Lancaster-Division Street,06-037-9033,AQS
8/29/2006,32,,Lancaster-Division Street,06-037-9033,AQS
8/30/2006,29,,Lancaster-Division Street,06-037-9033,AQS
8/31/2006,21,,Lancaster-Division Street,06-037-9033,AQS
9/1/2006,24,,Lancaster-Division Street,06-037-9033,AQS
9/2/2006,48,,Long Beach (South),06-037-4004,AQS
9/3/2006,21,,Lancaster-Division Street,06-037-9033,AQS
9/4/2006,19,,Lancaster-Division Street,06-037-9033,AQS
9/5/2006,24,,Lancaster-Division Street,06-037-9033,AQS
